ID,Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,Target
31471,19, Private,146679, Some-college,10, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30, United-States,0
31472,56, Private,226985, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,0
31474,30,,159303, Bachelors,13, Married-civ-spouse,, Wife, White, Female,0,0,4, United-States,0
31476,18, State-gov,109445, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,0
31478,35, Private,172571, Assoc-voc,11, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,0
31479,42, Private,143582, 7th-8th,4, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,48,,0
31482,30, Private,154297, 10th,6, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0
31485,27, Private,207213, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
31488,21, Private,119156, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States,0
31489,19, Private,249787, HS-grad,9, Never-married, Other-service, Other-relative, Black, Male,0,0,40, United-States,0
31490,20, Private,153516, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States,0
31493,36, Private,33983, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,42, United-States,1
31494,23, Private,306601, Bachelors,13, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico,0
31495,24, Private,270075, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,50, United-States,0
31496,23, Private,109430, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
31498,25, Self-emp-not-inc,463667, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,8, United-States,0
31499,24, Private,52262, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
31500,30, Private,144064, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,62, United-States,0
31501,26, Private,147821, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,45,,0
31502,62,,232719, Masters,14, Married-civ-spouse,, Husband, White, Male,0,0,50, United-States,0
31505,31, Private,323069, Assoc-acdm,12, Divorced, Sales, Unmarried, White, Female,0,880,45, United-States,0
31506,34, Private,242984, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States,0
31507,65, Self-emp-inc,172684, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Mexico,1
31509,27, State-gov,431637, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States,0
31511,53, Federal-gov,170354, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
31515,42, Self-emp-not-inc,53956, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Male,0,0,55, United-States,0
31516,23, Private,120773, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
31517,28, Private,96219, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15, United-States,0
31518,20, Private,104164, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
31519,22, Private,190429, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States,0
31520,73,,243030, Bachelors,13, Married-civ-spouse,, Husband, White, Male,0,0,30, United-States,0
31522,44, Private,368757, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
31523,40, Private,220563, 12th,8, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
31524,37, Private,233571, Assoc-voc,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,37, United-States,1
31525,39, Private,187847, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States,0
31528,27, Private,109611, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,37, Portugal,0
31529,50, Private,189183, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
31531,41, Private,282882, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States,0
31535,31, Private,279015, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,70, Taiwan,1
31536,21, Private,347292, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
31537,30, Private,277314, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0
31538,74,,29887, HS-grad,9, Widowed,, Not-in-family, White, Female,0,0,10, United-States,0
31544,47, Federal-gov,20956, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States,0
31545,49, Private,39986, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31548,18,,234648, 11th,7, Never-married,, Own-child, Black, Male,0,0,15, United-States,0
31549,35, Private,207676, Some-college,10, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,0
31551,62, Private,122033, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
31553,51, Private,90363, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,40, United-States,1
31554,21, Private,372636, HS-grad,9, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States,0
31555,30, Private,340917, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31558,31, Private,99844, HS-grad,9, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States,0
31563,29, Private,100563, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States,0
31564,36, Private,174308, 11th,7, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
31568,70,,230816, Assoc-voc,11, Never-married,, Not-in-family, White, Male,0,0,30, United-States,0
31569,22, Private,103277, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
31570,42, Private,318947, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
31571,36, Private,187167, Assoc-acdm,12, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,0
31573,44, Private,282062, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31575,25, Private,280093, 11th,7, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,0
31577,33, Private,205950, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
31579,42, Self-emp-not-inc,119207, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States,0
31580,49, Private,195554, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States,0
31583,39, Private,164712, Some-college,10, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States,0
31584,24, Private,195808, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
31585,21, Private,199444, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,44, United-States,0
31586,23, Private,126346, 9th,5, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States,0
31587,54, Private,177675, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,42, United-States,0
31588,23, Private,50341, Masters,14, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States,0
31589,39, Private,237943, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,1726,40, United-States,0
31590,23, Private,126945, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States,0
31591,67,,92061, HS-grad,9, Widowed,, Other-relative, White, Female,0,0,8, United-States,0
31592,19,,109938, 11th,7, Married-civ-spouse,, Wife, Asian-Pac-Islander, Female,0,0,40, Laos,0
31594,32, Private,174704, 11th,7, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States,0
31595,57, Private,124771, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31596,18, Private,200603, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States,0
31598,21, Private,301199, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,0
31599,53, Private,215790, Some-college,10, Widowed, Adm-clerical, Other-relative, White, Female,0,0,22, United-States,0
31601,21, Private,111467, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
31602,53, Private,82646, Doctorate,16, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,1
31604,36, Federal-gov,239074, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
31605,29, Private,214925, Masters,14, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, United-States,0
31606,23, Private,194247, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
31607,44, Private,211531, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
31608,32, Local-gov,223267, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,0
31609,25, Private,201635, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
31610,41, Self-emp-not-inc,188738, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,27, United-States,0
31611,18, Private,133055, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0
31612,57, Private,61761, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1672,45, United-States,0
31614,29, Private,109814, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
31615,19, Private,225294, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States,0
31618,28, Private,286452, 10th,6, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
31620,42, Private,224203, Some-college,10, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States,0
31622,23, Private,237720, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States,0
31624,31, Private,509364, 5th-6th,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Mexico,0
31628,25, Private,199472, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
31629,32, Private,348152, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
31630,27, Private,221166, 9th,5, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
31632,17,,634226, 10th,6, Never-married,, Own-child, White, Female,0,0,17, United-States,0
31633,43, State-gov,159449, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
31635,19, Private,458558, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States,0
31636,20, Federal-gov,340217, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
31637,42, Private,155106, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States,0
31638,90, Private,90523, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Male,0,0,99, United-States,0
31641,48, Private,299291, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States,0
31642,48, Federal-gov,483261, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,0
31643,27, Private,122038, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,0
31644,46, Private,160647, Bachelors,13, Widowed, Tech-support, Unmarried, White, Female,0,0,38, United-States,0
31646,22, Private,126945, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
31647,24, Private,188505, Bachelors,13, Married-AF-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
31648,31, Private,377850, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States,0
31649,20, Private,193586, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,18, United-States,0
31650,28, Self-emp-not-inc,315417, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,2176,0,40, United-States,0
31653,54, Local-gov,172991, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
31655,17, Private,95799, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,18, United-States,0
31656,25, Self-emp-not-inc,213385, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,80, United-States,0
31657,49, Local-gov,202467, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
31659,39, Private,147548, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31665,55, Private,56645, Bachelors,13, Widowed, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,0
31666,45, Local-gov,304973, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,78, United-States,1
31668,45, Private,220641, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
31669,45, Private,101452, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, England,1
31670,35, Private,188888, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,1
31671,55, Local-gov,168790, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States,0
31673,22, Private,401762, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States,0
31674,46, Local-gov,160187, Masters,14, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States,0
31675,23, Private,203715, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
31676,47, Private,144351, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
31678,51, Private,106151, 11th,7, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
31680,24, State-gov,38151, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States,0
31683,26, Private,165510, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
31684,35, Local-gov,216068, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0
31687,49, Local-gov,199378, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
31692,31, Private,446358, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,0
31694,36, Private,293528, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,3, United-States,0
31695,44, State-gov,55395, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
31696,18,,128538, HS-grad,9, Never-married,, Own-child, White, Female,0,0,20, United-States,0
